customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,Cuentas_Diarias,account.Charges.Total
7566-DSRLQ,no,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,110.15,3.67,7998.8
7567-ECMCM,no,male,0,no,no,24,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),79.85,2.66,2001.0
7568-PODML,yes,male,0,no,no,1,no,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,mailed check,45.3,1.51,45.3
7569-NMZYQ,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),118.75,3.96,8672.45
7570-WELNY,no,female,0,yes,no,68,yes,yes,fiber optic,yes,yes,no,no,no,no,two year,yes,bank transfer (automatic),84.7,2.82,5711.05
7571-YXDAD,yes,female,0,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),74.9,2.5,147.15
7572-KPVKK,no,male,0,no,yes,62,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,electronic check,104.05,3.47,6590.5
7576-ASEJU,no,female,0,yes,yes,41,yes,no,dsl,yes,no,no,yes,yes,yes,one year,yes,credit card (automatic),74.7,2.49,3187.65
7576-JMYWV,no,female,1,yes,yes,46,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,electronic check,110.2,3.67,4972.1
7576-OYWBN,yes,male,1,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.05,2.53,231.8
7577-SWIFR,no,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.25,2.98,89.25
7579-KKLOE,no,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,91.25,3.04,6589.6
7579-OOPEC,yes,female,1,yes,no,2,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),50.15,1.67,115.1
7580-UGXNC,yes,female,1,no,no,2,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,54.85,1.83,104.2
7581-EBBOU,no,female,0,no,no,60,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,credit card (automatic),70.15,2.34,4224.7
7586-ZATGZ,no,male,0,no,no,40,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.9,2.83,3369.05
7587-AOVVU,no,male,0,yes,yes,27,yes,yes,fiber optic,yes,yes,no,yes,yes,no,month-to-month,no,electronic check,100.75,3.36,2793.55
7587-RZNME,yes,male,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,43.3,1.44,123.65
7590-VHVEG,no,female,0,yes,no,1,no,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,29.85,1.0,29.85
7593-JNWRU,yes,male,0,yes,yes,6,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),44.6,1.49,260.8
7593-XFKDI,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,46.3,1.54,46.3
7594-LZNWR,no,male,1,no,no,34,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),69.15,2.31,2275.1
7594-RQHXR,yes,female,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.6,2.65,79.6
7595-EHCDL,no,male,0,yes,yes,32,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,no,credit card (automatic),50.6,1.69,1653.45
7595-EUIVN,yes,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,75.8,2.53,75.8
7596-IIWYC,no,female,0,no,no,27,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.25,0.68,538.2
7596-LDUXP,no,female,0,no,no,12,yes,no,fiber optic,yes,no,no,no,yes,no,one year,yes,credit card (automatic),85.15,2.84,979.05
7596-ZYWBB,no,female,0,no,no,65,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,mailed check,59.6,1.99,3739.8
7598-UAASY,yes,male,0,yes,no,2,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,76.4,2.55,151.8
7599-FKVXZ,yes,male,0,yes,no,42,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),106.15,3.54,4512.7
7599-NTMDP,no,female,0,yes,yes,62,no,no,dsl,yes,yes,no,yes,yes,no,two year,no,bank transfer (automatic),48.7,1.62,3008.55
7601-DHFWZ,no,female,0,no,no,48,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),24.0,0.8,1183.05
7601-GNDYK,no,male,0,yes,yes,35,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.6,0.65,686.95
7601-WFVZV,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.55,0.65,19.55
7602-DBTOU,no,female,0,yes,no,71,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.6,0.65,1416.5
7602-MVRMB,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),110.45,3.68,8058.85
7603-USHJS,yes,male,0,no,yes,12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.75,2.46,871.4
7605-BDWDC,no,female,0,no,no,31,no,no,dsl,yes,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),49.85,1.66,1520.1
7605-SNLQG,no,female,0,yes,no,45,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),50.25,1.68,2221.55
7606-BPHHN,no,male,0,no,no,72,yes,no,no,no,no,no,no,no,no,two year,yes,credit card (automatic),19.8,0.66,1468.75
7607-QKKTJ,no,male,0,yes,yes,45,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,credit card (automatic),95.0,3.17,4368.85
7608-RGIRO,no,male,0,no,yes,62,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,24.4,0.81,1413.0
7609-NRNCA,no,female,0,no,no,17,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.55,0.65,280.85
7609-YBPXG,no,male,0,no,no,54,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),87.1,2.9,4735.2
7610-TVOPG,no,male,0,no,no,15,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,electronic check,26.35,0.88,378.6
7611-YKYTC,no,male,0,yes,yes,22,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),75.0,2.5,1573.95
7613-LLQFO,yes,male,0,no,no,12,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.45,2.82,1059.55
7614-QVWQL,yes,male,0,yes,yes,49,no,no,dsl,no,yes,no,no,yes,yes,one year,yes,bank transfer (automatic),51.8,1.73,2541.25
7615-ESMYF,yes,female,0,yes,no,2,no,no,dsl,no,no,no,no,yes,yes,month-to-month,no,electronic check,44.6,1.49,97.1
7617-EYGLW,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,19.45,0.65,19.45
7619-ODSGN,yes,male,0,yes,yes,24,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,54.75,1.82,1338.15
7619-PLRLP,no,female,0,yes,no,53,yes,yes,dsl,yes,yes,yes,no,no,yes,one year,no,bank transfer (automatic),74.1,2.47,3833.95
7621-VPNET,no,female,0,yes,no,42,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,credit card (automatic),85.9,2.86,3729.75
7622-FWGEW,no,male,1,yes,no,56,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),85.65,2.86,4824.45
7622-NXQZR,no,male,0,no,no,28,no,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),30.1,1.0,810.85
7623-HKYRK,no,male,0,no,yes,6,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.7,0.66,111.65
7623-TRNQN,yes,male,0,no,yes,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,49.9,1.66,49.9
7625-XCQRH,yes,female,0,no,no,11,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.5,2.55,837.95
7627-JKIAZ,yes,female,0,yes,no,37,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),78.95,2.63,2839.65
7629-WFGLW,no,female,1,yes,no,56,yes,yes,fiber optic,yes,yes,yes,yes,no,no,one year,no,electronic check,95.65,3.19,5471.75
7629-WIXZF,no,female,0,no,no,7,yes,no,dsl,yes,no,no,no,no,yes,one year,yes,electronic check,59.1,1.97,369.25
7632-MNYOY,yes,male,1,no,no,66,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),110.9,3.7,7432.05
7632-YUTXB,no,female,0,yes,yes,25,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.05,0.67,520.1
7633-MVPUY,no,male,0,yes,no,57,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,electronic check,59.75,1.99,3450.15
7634-HLQJR,no,female,0,yes,yes,47,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.05,0.67,1016.7
7634-WSWDB,no,female,0,no,yes,8,no,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,electronic check,38.5,1.28,330.8
7636-OWBPG,no,male,1,no,no,12,no,no,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),29.35,0.98,381.2
7636-PEPNS,no,female,0,yes,yes,58,yes,no,dsl,no,no,no,no,no,no,one year,yes,mailed check,44.1,1.47,2413.05
7636-XUHWW,no,male,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),19.9,0.66,33.7
7638-QVMVY,yes,female,0,no,no,7,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.0,2.63,522.95
7639-LIAYI,no,male,0,no,no,52,yes,yes,dsl,yes,no,no,yes,yes,yes,two year,yes,credit card (automatic),79.75,2.66,4217.8
7639-OPLNG,no,male,0,yes,yes,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),79.25,2.64,5731.85
7639-SUPCW,yes,female,0,no,no,22,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),48.8,1.63,1054.6
7641-EUYET,yes,male,1,yes,yes,46,yes,yes,fiber optic,yes,yes,yes,no,yes,no,month-to-month,yes,electronic check,100.7,3.36,4541.2
7641-TQFHN,no,male,0,no,yes,39,yes,yes,fiber optic,no,no,no,yes,yes,yes,two year,no,mailed check,100.55,3.35,3895.35
7643-RCHXS,no,female,0,yes,yes,63,yes,no,no,no,no,no,no,no,no,two year,no,electronic check,19.35,0.64,1263.85
7644-OMVMY,no,male,0,yes,yes,0,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.85,0.66,0.0
7647-GYYKX,no,female,0,yes,yes,54,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.35,0.68,1092.35
7649-PHJVR,no,male,0,no,no,11,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.5,0.65,226.8
7649-SIJJF,no,male,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,yes,mailed check,80.1,2.67,5585.4
7654-YWJUF,no,male,0,yes,no,43,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,yes,bank transfer (automatic),84.25,2.81,3539.25
7657-DYEPJ,yes,male,1,no,no,38,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,credit card (automatic),70.15,2.34,2497.35
7658-UYUQS,no,male,1,yes,no,21,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,no,bank transfer (automatic),86.55,2.88,1857.25
7660-HDPJV,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.2,2.31,69.2
7661-CPURM,no,male,0,no,no,19,yes,no,fiber optic,no,no,no,yes,no,yes,one year,yes,credit card (automatic),87.7,2.92,1725.95
7663-CUXZB,no,male,0,yes,no,59,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,electronic check,113.75,3.79,6561.25
7663-RGWBC,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.15,1.47,44.15
7663-YJHSN,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),103.95,3.47,7556.9
7663-ZTEGJ,no,male,0,no,yes,29,yes,yes,fiber optic,no,yes,yes,yes,no,yes,one year,no,credit card (automatic),100.55,3.35,2830.45
7665-NKLAV,no,female,0,yes,yes,36,no,no,dsl,yes,no,yes,yes,no,no,two year,no,credit card (automatic),40.65,1.36,1547.35
7665-TOALD,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.6,2.32,69.6
7665-VIGUD,no,male,0,no,no,10,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.35,0.68,176.3
7666-WKRON,yes,female,0,no,no,39,yes,no,fiber optic,no,no,yes,yes,no,no,two year,yes,electronic check,80.45,2.68,3201.55
7668-XCFYV,no,female,1,yes,no,17,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,92.55,3.08,1614.7
7669-LCRSD,no,male,0,yes,yes,12,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,mailed check,56.3,1.88,628.65
7670-ZBPOQ,no,female,0,yes,no,58,yes,yes,dsl,yes,no,no,yes,no,no,one year,yes,bank transfer (automatic),61.05,2.03,3478.75
7672-VFMXZ,no,male,0,yes,no,57,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,55.7,1.86,3171.6
7673-BQGKU,no,female,0,yes,yes,69,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),20.15,0.67,1337.5
7673-LPRNY,no,female,0,no,no,23,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,electronic check,78.55,2.62,1843.05
7674-YTAFD,no,female,0,no,no,33,yes,no,fiber optic,no,yes,no,yes,no,no,one year,yes,bank transfer (automatic),79.95,2.66,2684.85
7675-OZCZG,yes,female,1,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.0,1.5,127.1
7677-SJJJK,no,male,0,yes,yes,8,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),19.9,0.66,153.95
7682-AZNDK,no,male,0,yes,yes,34,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,89.85,2.99,3091.75
7683-CBDKJ,yes,male,0,yes,yes,14,yes,no,dsl,yes,yes,no,no,yes,no,month-to-month,yes,electronic check,65.45,2.18,937.6
7684-XSZIY,no,male,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),24.3,0.81,1643.25
7688-AWMDX,no,male,0,yes,no,71,yes,no,dsl,yes,no,no,yes,no,no,two year,no,bank transfer (automatic),54.5,1.82,3778.2
7690-KPNCU,no,male,0,yes,yes,64,yes,no,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),73.05,2.44,4688.65
7691-KGKGP,no,male,0,yes,yes,53,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,no,credit card (automatic),65.0,2.17,3363.8
7691-XVTZH,no,female,0,yes,no,68,yes,yes,fiber optic,no,no,yes,no,yes,no,two year,yes,bank transfer (automatic),89.95,3.0,5974.3
7693-LCKZL,yes,male,0,yes,yes,5,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,80.15,2.67,385.0
7693-QPEFS,no,male,1,no,no,52,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),72.95,2.43,3829.75
7694-VLBWQ,yes,male,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,no,electronic check,104.1,3.47,7040.85
7695-PKLCZ,no,female,0,no,no,68,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.5,0.68,1424.9
7696-AMHOD,no,female,0,yes,yes,49,yes,no,dsl,no,yes,yes,no,yes,yes,one year,no,credit card (automatic),78.0,2.6,3824.2
7696-CFTAT,no,male,0,yes,yes,37,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.8,0.66,726.1
7698-YFGEZ,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.0,0.67,20.0
7703-ZEKEF,yes,male,0,no,no,23,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,81.0,2.7,1917.1
7706-DZNKK,no,male,0,no,no,11,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.45,0.68,237.3
7706-YLMQA,no,female,0,no,no,70,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),19.7,0.66,1341.5
7707-PYBBH,no,male,0,no,no,40,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,61.9,2.06,2647.1
7710-JSYOA,no,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),93.3,3.11,6398.05
7711-GQBZC,no,female,0,yes,yes,71,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),24.7,0.82,1810.55
7711-YIJWC,no,male,0,yes,yes,61,yes,no,dsl,yes,yes,yes,yes,yes,yes,one year,no,bank transfer (automatic),84.9,2.83,5264.5
7714-YXSMB,no,female,0,no,no,26,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),100.5,3.35,2599.95
7716-YTYHG,yes,female,0,yes,yes,48,yes,yes,fiber optic,no,no,no,no,no,yes,one year,yes,mailed check,82.05,2.74,4029.95
7717-BICXI,no,male,0,yes,yes,60,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.55,0.68,1205.05
7718-RXDGG,no,male,0,yes,no,15,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),68.6,2.29,1108.6
7718-UPSKJ,no,female,0,yes,no,69,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,credit card (automatic),106.4,3.55,7251.9
7721-DVEKZ,no,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.65,0.65,19.65
7721-JXEAW,yes,male,0,yes,no,59,no,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),41.05,1.37,2452.7
7722-CVFXN,no,male,0,yes,yes,54,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,105.2,3.51,5637.85
7722-VJRQD,no,male,0,yes,yes,72,no,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),60.95,2.03,4549.05
7727-SHVZV,no,female,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),19.5,0.65,150.35
7729-JTEEC,no,male,0,yes,yes,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.5,1.48,90.05
7729-XBTWX,no,male,0,yes,yes,66,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.75,0.66,1344.5
7730-CLDSV,no,female,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),98.65,3.29,7129.45
7730-IUTDZ,yes,male,0,no,no,43,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.2,2.51,3198.6
7733-UDMTP,no,female,1,no,no,57,no,no,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,55.0,1.83,3094.05
7734-DBOAI,yes,female,0,yes,yes,1,no,no,dsl,no,no,no,yes,yes,no,month-to-month,no,electronic check,40.1,1.34,40.1
7739-LAXOG,yes,female,0,yes,yes,32,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),91.05,3.03,2954.5
7740-BTPUX,no,male,1,yes,no,55,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,113.6,3.79,6292.7
7740-KKCXF,no,male,0,yes,no,51,no,no,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),30.05,1.0,1529.45
7742-MYPGI,no,female,0,yes,yes,6,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,48.8,1.63,297.35
7743-EXURX,yes,male,0,yes,yes,8,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,51.05,1.7,415.05
7746-AWNQW,no,female,0,no,no,28,no,no,dsl,no,no,yes,yes,no,no,month-to-month,yes,mailed check,35.75,1.19,961.4
7746-QYVCO,no,male,0,yes,yes,16,yes,no,dsl,yes,yes,no,no,no,no,one year,yes,mailed check,55.85,1.86,857.8
7748-UMTRK,no,female,1,no,yes,30,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,101.3,3.38,2974.5
7750-EYXWZ,no,female,0,no,no,12,no,no,dsl,no,yes,yes,yes,yes,yes,one year,no,electronic check,60.65,2.02,743.3
7752-XUSCI,yes,female,0,no,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.9,3.53,6396.45
7753-USQYQ,no,male,0,no,no,55,yes,no,dsl,no,yes,no,yes,no,yes,one year,yes,electronic check,64.2,2.14,3627.3
7754-IXRMC,no,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.35,1.51,45.35
7758-UJWYS,no,male,0,yes,yes,34,no,no,dsl,no,no,no,yes,yes,no,two year,yes,electronic check,40.55,1.35,1325.85
7758-XKCBS,yes,male,0,no,no,15,no,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,29.7,0.99,438.25
7760-OYPDY,yes,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.65,2.69,144.15
7762-ONLJY,no,female,0,yes,yes,6,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.7,0.66,94.45
7762-URZQH,yes,male,0,yes,no,66,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,credit card (automatic),106.05,3.53,6981.35
7764-BDPEE,no,male,0,no,yes,3,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.85,0.7,60.65
7765-LWVVH,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,no,no,yes,no,two year,yes,electronic check,95.1,3.17,6843.15
7766-CLTIC,no,female,0,no,no,10,yes,no,dsl,no,no,no,yes,no,yes,month-to-month,yes,mailed check,60.95,2.03,629.55
7767-UXAGJ,yes,male,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,50.45,1.68,50.45
7771-CFQRQ,no,female,0,yes,yes,47,yes,no,dsl,no,yes,no,yes,no,yes,two year,no,bank transfer (automatic),63.8,2.13,3007.25
7771-ZONAT,no,male,0,no,no,22,no,no,dsl,no,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),56.75,1.89,1304.85
7774-OJSXI,yes,male,0,no,no,31,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,103.45,3.45,3066.45
7776-QGYJC,no,female,0,yes,yes,39,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,bank transfer (automatic),81.5,2.72,3107.3
7776-QWNFX,yes,male,1,yes,no,30,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),50.4,1.68,1527.5
7777-UNYHB,no,female,0,yes,yes,12,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.1,0.67,232.4
7779-LGOVN,yes,male,1,yes,no,10,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,86.65,2.89,856.65
7779-ORAEL,no,male,1,yes,no,45,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,credit card (automatic),75.15,2.51,3480.35
7780-OTDSO,yes,male,0,yes,no,18,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.4,3.31,1742.95
7781-EWARA,no,male,0,yes,yes,70,no,no,dsl,no,yes,yes,yes,yes,yes,one year,no,electronic check,60.35,2.01,4138.7
7781-HVGMK,no,female,0,yes,yes,72,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),65.2,2.17,4784.45
7783-YKGDV,yes,female,0,no,no,12,yes,yes,fiber optic,yes,yes,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),99.7,3.32,1238.45
7785-RDVIG,no,female,0,yes,yes,3,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.3,0.64,54.7
7786-WBJYI,yes,female,0,no,no,4,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),77.95,2.6,305.55
7787-BNTZM,no,male,0,no,no,6,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),20.15,0.67,130.5
7789-CRUVC,no,female,1,yes,no,61,yes,yes,fiber optic,yes,yes,yes,yes,no,no,month-to-month,yes,credit card (automatic),94.2,3.14,5895.45
7789-HKSBS,no,female,1,yes,no,42,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),105.2,3.51,4599.15
7794-JASDG,no,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,50.75,1.69,50.75
7795-CFOCW,no,male,0,no,no,45,no,no,dsl,yes,no,yes,yes,no,no,one year,no,bank transfer (automatic),42.3,1.41,1840.75
7797-EJMDP,no,female,0,no,no,8,yes,no,dsl,yes,no,no,yes,no,yes,month-to-month,no,bank transfer (automatic),66.05,2.2,574.5
7798-JVXYM,no,female,0,no,no,14,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,69.65,2.32,921.4
7799-DSEWS,no,male,0,no,no,18,yes,no,dsl,yes,no,yes,yes,yes,no,month-to-month,yes,electronic check,68.35,2.28,1299.8
7799-LGRDP,no,female,0,no,no,43,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),25.7,0.86,1188.2
7801-CEDNV,no,male,0,yes,no,27,yes,no,dsl,yes,no,no,no,no,no,one year,no,credit card (automatic),48.7,1.62,1421.75
7801-KICAO,no,female,0,no,no,18,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.15,2.47,1345.75
7802-EFKNY,yes,male,0,yes,no,5,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.95,0.83,100.4
7803-XOCCZ,no,female,0,yes,yes,52,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,yes,bank transfer (automatic),84.05,2.8,4326.8
